HourEnding,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
03/24/2018 11:00,"10,678.12","1,240.05","2,556.98",706.62,"11,314.91","3,356.11","5,701.52","1,055.81","36,610.12"
03/24/2018 12:00,"10,939.94","1,255.89","2,587.26",717.15,"11,778.98","3,512.95","5,849.27","1,074.66","37,716.10"
03/24/2018 13:00,"11,101.39","1,272.19","2,610.06",723.98,"12,203.81","3,674.50","5,937.87","1,094.82","38,618.62"
03/24/2018 14:00,"11,280.06","1,285.57","2,642.69",738.16,"12,559.26","3,813.53","6,062.23","1,133.06","39,514.56"
03/24/2018 15:00,"11,470.38","1,322.57","2,685.61",749.97,"13,006.03","3,955.26","6,262.25","1,172.77","40,624.84"
03/24/2018 16:00,"11,597.17","1,362.94","2,739.37",771.03,"13,458.14","4,077.48","6,464.32","1,217.16","41,687.60"
03/24/2018 17:00,"11,689.88","1,401.09","2,772.52",785.60,"13,692.64","4,134.22","6,742.98","1,303.05","42,521.99"
03/24/2018 18:00,"11,667.21","1,413.85","2,780.92",789.72,"13,720.08","4,096.05","6,853.94","1,312.21","42,633.99"
03/24/2018 19:00,"11,550.40","1,337.77","2,765.78",784.01,"13,455.73","3,948.42","6,792.44","1,280.29","41,914.84"
03/24/2018 20:00,"11,478.42","1,332.53","2,713.88",764.81,"13,061.97","3,767.62","6,728.45","1,237.50","41,085.18"
03/24/2018 21:00,"11,585.05","1,354.00","2,714.25",769.99,"13,008.22","3,758.97","6,721.79","1,194.83","41,107.10"
03/24/2018 22:00,"11,310.81","1,348.85","2,675.02",743.94,"12,359.51","3,616.51","6,511.50","1,142.19","39,708.34"
03/24/2018 23:00,"10,875.24","1,296.38","2,628.94",704.17,"11,567.57","3,450.17","6,184.46","1,081.06","37,787.99"
03/24/2018 24:00,"10,344.62","1,213.25","2,571.13",657.85,"10,576.91","3,252.38","5,742.58","1,003.84","35,362.56"
03/25/2018 01:00,"9,874.23","1,130.79","2,441.75",618.02,"9,726.45","3,040.01","5,281.81",945.85,"33,058.90"
03/25/2018 02:00,"9,393.40","1,073.46","2,391.43",594.58,"9,049.20","2,865.62","4,938.84",907.66,"31,214.20"
03/25/2018 03:00,"9,035.06","1,031.72","2,360.49",577.61,"8,568.91","2,753.82","4,696.51",887.59,"29,911.72"
03/25/2018 04:00,"8,793.15","1,007.80","2,335.51",567.18,"8,311.03","2,671.44","4,551.28",873.49,"29,110.88"
03/25/2018 05:00,"8,712.98","1,005.67","2,329.34",565.36,"8,213.07","2,613.39","4,461.61",865.23,"28,766.66"
03/25/2018 06:00,"8,690.12","1,017.76","2,330.88",575.31,"8,281.13","2,600.49","4,476.42",867.24,"28,839.34"
03/25/2018 07:00,"8,795.28","1,042.54","2,338.00",591.56,"8,538.42","2,639.87","4,596.09",889.21,"29,430.96"
03/25/2018 08:00,"8,903.37","1,047.32","2,349.33",610.32,"8,954.78","2,661.62","4,804.06",918.47,"30,249.28"
03/25/2018 09:00,"9,171.55","1,132.60","2,350.68",634.90,"9,504.86","2,762.31","5,037.24",949.74,"31,543.88"
03/25/2018 10:00,"9,763.39","1,191.57","2,406.82",657.13,"10,091.44","3,033.58","5,334.19",990.08,"33,468.18"
03/25/2018 11:00,"10,483.70","1,219.43","2,464.88",667.78,"10,608.03","3,292.83","5,566.68","1,019.25","35,322.59"
03/25/2018 12:00,"11,125.40","1,272.15","2,513.31",668.74,"10,959.93","3,550.59","5,772.74","1,048.52","36,911.38"
03/25/2018 13:00,"11,689.85","1,297.62","2,579.25",686.32,"11,259.94","3,781.64","5,910.66","1,096.66","38,301.93"
03/25/2018 14:00,"12,206.32","1,329.92","2,629.19",702.60,"11,487.80","3,989.63","5,969.68","1,138.56","39,453.70"
03/25/2018 15:00,"12,655.98","1,342.25","2,666.32",717.25,"11,677.56","4,149.40","6,017.55","1,179.52","40,405.83"
03/25/2018 16:00,"12,904.43","1,364.75","2,685.31",736.03,"11,790.05","4,278.36","6,071.59","1,221.59","41,052.11"
03/25/2018 17:00,"12,964.30","1,389.72","2,682.06",757.42,"11,901.68","4,309.68","6,208.92","1,256.21","41,469.99"
03/25/2018 18:00,"12,883.03","1,406.11","2,696.61",769.87,"12,077.35","4,251.78","6,445.93","1,269.33","41,800.01"
03/25/2018 19:00,"12,492.21","1,401.73","2,673.48",764.65,"12,116.24","4,120.95","6,608.69","1,258.03","41,435.99"
03/25/2018 20:00,"12,153.24","1,419.76","2,644.22",769.45,"12,266.74","3,978.22","6,726.25","1,238.68","41,196.55"
03/25/2018 21:00,"12,187.78","1,488.53","2,651.04",785.92,"12,696.15","4,016.81","6,962.17","1,246.43","42,034.83"
03/25/2018 22:00,"11,831.59","1,416.12","2,627.94",767.74,"12,410.80","3,914.40","6,722.90","1,209.43","40,900.92"
03/25/2018 23:00,"11,142.68","1,330.79","2,543.67",720.86,"11,574.97","3,685.23","6,184.90","1,135.64","38,318.75"
03/25/2018 24:00,"10,400.70","1,164.99","2,477.62",673.81,"10,578.57","3,400.19","5,542.13","1,056.17","35,294.17"
03/26/2018 01:00,"9,755.51","1,124.65","2,437.02",638.54,"9,782.81","3,125.88","5,046.73",990.91,"32,902.04"
03/26/2018 02:00,"9,346.01","1,080.54","2,399.46",618.42,"9,226.31","2,951.92","4,746.14",949.43,"31,318.23"
03/26/2018 03:00,"9,128.05","1,056.38","2,373.57",604.06,"8,914.98","2,840.20","4,571.71",924.87,"30,413.83"
03/26/2018 04:00,"9,033.29","1,039.00","2,365.01",599.57,"8,760.90","2,761.81","4,505.49",911.12,"29,976.18"
03/26/2018 05:00,"9,196.35",986.40,"2,368.49",605.78,"8,920.01","2,751.78","4,558.18",916.90,"30,303.89"
03/26/2018 06:00,"9,735.07","1,068.93","2,404.39",635.46,"9,602.38","2,864.41","4,922.82",953.24,"32,186.70"
03/26/2018 07:00,"10,529.43","1,218.22","2,462.24",693.34,"10,868.38","3,142.33","5,567.36","1,040.57","35,521.86"
03/26/2018 08:00,"10,860.49","1,283.98","2,523.81",725.07,"11,522.98","3,230.58","5,908.07","1,089.40","37,144.38"
03/26/2018 09:00,"10,941.22","1,274.42","2,523.08",729.18,"11,505.22","3,190.42","5,852.49","1,086.27","37,102.30"
03/26/2018 10:00,"11,295.80","1,359.93","2,559.85",740.93,"11,706.87","3,320.26","6,029.62","1,112.82","38,126.08"
03/26/2018 11:00,"11,789.76","1,412.32","2,591.54",759.85,"12,076.21","3,520.55","6,286.76","1,124.44","39,561.42"
03/26/2018 12:00,"12,268.63","1,453.16","2,623.56",779.28,"12,426.56","3,716.01","6,599.87","1,157.81","41,024.86"
03/26/2018 13:00,"12,640.19","1,513.54","2,640.80",797.69,"12,876.61","3,897.81","6,894.98","1,172.13","42,433.77"
03/26/2018 14:00,"12,994.39","1,566.05","2,685.97",813.93,"13,358.70","4,080.89","7,187.75","1,196.43","43,884.11"
03/26/2018 15:00,"13,304.77","1,620.68","2,729.45",818.24,"13,817.96","4,250.79","7,475.38","1,213.87","45,231.13"
03/26/2018 16:00,"13,479.82","1,612.61","2,768.85",811.95,"14,229.30","4,371.20","7,725.53","1,237.95","46,237.22"
03/26/2018 17:00,"13,493.41","1,633.31","2,772.47",803.17,"14,486.65","4,434.37","7,919.94","1,256.10","46,799.41"
03/26/2018 18:00,"13,332.79","1,609.19","2,737.49",797.82,"14,466.43","4,394.44","7,977.04","1,261.55","46,576.74"
03/26/2018 19:00,"12,913.94","1,569.61","2,694.16",796.02,"14,271.61","4,235.61","7,824.95","1,231.93","45,537.83"
03/26/2018 20:00,"12,769.50","1,565.91","2,667.62",803.27,"14,183.08","4,097.85","7,594.64","1,213.75","44,895.61"
03/26/2018 21:00,"12,814.53","1,578.00","2,663.47",808.52,"14,389.22","4,147.22","7,580.99","1,231.97","45,213.91"
03/26/2018 22:00,"12,428.66","1,509.29","2,615.52",782.31,"13,765.78","4,039.82","7,169.97","1,185.12","43,496.47"
03/26/2018 23:00,"11,695.96","1,406.83","2,536.37",728.14,"12,562.95","3,768.49","6,577.45","1,096.14","40,372.32"
03/26/2018 24:00,"10,921.88","1,286.97","2,457.59",681.13,"11,278.82","3,447.23","5,894.96","1,015.08","36,983.65"
03/27/2018 01:00,"10,270.93","1,213.49","2,424.44",649.11,"10,310.35","3,186.04","5,376.74",962.81,"34,393.90"
03/27/2018 02:00,"9,801.47","1,156.04","2,375.83",622.18,"9,671.26","2,993.08","5,054.59",921.84,"32,596.26"
03/27/2018 03:00,"9,576.29","1,110.93","2,354.10",610.89,"9,289.29","2,877.90","4,851.86",902.13,"31,573.40"
03/27/2018 04:00,"9,446.98","1,097.91","2,334.50",605.42,"9,161.50","2,796.62","4,761.98",884.32,"31,089.22"
03/27/2018 05:00,"9,503.03","1,113.90","2,340.98",610.61,"9,292.92","2,783.37","4,795.91",891.40,"31,332.12"
03/27/2018 06:00,"10,023.99","1,168.70","2,382.65",637.38,"9,956.71","2,910.22","5,111.32",927.02,"33,117.99"
03/27/2018 07:00,"10,825.99","1,235.45","2,453.23",701.15,"11,349.03","3,229.23","5,652.83","1,014.74","36,461.64"
03/27/2018 08:00,"11,006.64","1,288.39","2,521.12",729.70,"11,929.79","3,346.91","5,919.35","1,061.88","37,803.77"
03/27/2018 09:00,"11,068.95","1,366.68","2,505.29",732.42,"11,777.33","3,314.40","5,915.94","1,057.11","37,738.12"
03/27/2018 10:00,"11,389.70","1,393.28","2,524.25",739.07,"11,868.00","3,442.88","6,119.14","1,080.43","38,556.76"
03/27/2018 11:00,"11,788.77","1,467.51","2,528.57",746.43,"12,017.82","3,599.96","6,321.74","1,096.84","39,567.63"
03/27/2018 12:00,"12,315.00","1,514.98","2,518.35",741.98,"12,070.59","3,733.46","6,496.64","1,099.84","40,490.83"
03/27/2018 13:00,"12,802.39","1,554.74","2,541.23",743.34,"12,047.73","3,885.72","6,606.69","1,106.96","41,288.80"
03/27/2018 14:00,"12,996.28","1,587.72","2,564.32",739.60,"11,997.18","4,029.02","6,680.35","1,097.77","41,692.23"
03/27/2018 15:00,"12,740.00","1,593.17","2,562.76",729.84,"11,812.75","4,185.08","6,726.93","1,085.63","41,436.17"
03/27/2018 16:00,"12,541.18","1,598.15","2,560.90",724.97,"11,636.22","4,298.99","6,773.30","1,071.34","41,205.05"
03/27/2018 17:00,"12,412.86","1,586.76","2,569.63",731.76,"11,657.16","4,383.91","6,852.93","1,069.19","41,264.21"
03/27/2018 18:00,"12,235.91","1,567.45","2,553.25",740.68,"11,744.96","4,348.66","6,847.95","1,069.43","41,108.31"
03/27/2018 19:00,"11,984.84","1,544.29","2,540.39",747.01,"11,753.06","4,219.73","6,770.29","1,075.25","40,634.86"
03/27/2018 20:00,"12,124.05","1,544.24","2,538.80",761.08,"11,831.67","4,134.13","6,670.96","1,088.49","40,693.42"
03/27/2018 21:00,"12,282.13","1,527.72","2,575.98",774.19,"11,913.79","4,194.68","6,642.11","1,110.93","41,021.54"
03/27/2018 22:00,"11,975.23","1,439.11","2,547.25",747.59,"11,403.82","4,066.44","6,250.72","1,076.96","39,507.12"
03/27/2018 23:00,"11,367.64","1,321.00","2,476.25",701.49,"10,466.22","3,775.51","5,704.75","1,013.51","36,826.36"
03/27/2018 24:00,"10,607.52","1,204.55","2,417.09",654.67,"9,482.24","3,441.63","5,139.92",951.90,"33,899.53"
03/28/2018 01:00,"9,984.24","1,128.91","2,397.73",631.65,"8,914.72","3,194.36","4,711.62",903.89,"31,867.12"
03/28/2018 02:00,"9,623.12","1,074.76","2,380.27",615.25,"8,522.51","3,018.96","4,408.92",884.86,"30,528.65"
03/28/2018 03:00,"9,389.75","1,049.92","2,371.86",606.16,"8,292.01","2,909.83","4,233.76",874.19,"29,727.47"
03/28/2018 04:00,"9,233.80","1,009.25","2,352.40",605.40,"8,200.17","2,841.55","4,147.21",871.91,"29,261.69"
03/28/2018 05:00,"9,302.63","1,018.23","2,362.41",617.34,"8,445.83","2,823.75","4,156.68",880.31,"29,607.18"
03/28/2018 06:00,"9,726.00","1,084.34","2,397.24",650.61,"9,115.35","2,900.85","4,488.54",914.75,"31,277.67"
03/28/2018 07:00,"10,478.33","1,196.38","2,461.32",716.33,"10,479.66","3,207.79","5,081.46","1,012.62","34,633.87"
03/28/2018 08:00,"10,789.60","1,234.69","2,527.39",745.05,"11,186.03","3,323.07","5,451.72","1,079.26","36,336.80"
03/28/2018 09:00,"10,820.31","1,236.66","2,504.70",745.04,"11,169.32","3,262.06","5,512.80","1,065.09","36,315.98"
03/28/2018 10:00,"11,067.32","1,302.85","2,504.38",750.06,"11,230.99","3,208.97","5,637.84","1,066.35","36,768.76"
03/28/2018 11:00,"11,462.72","1,316.64","2,516.22",759.41,"11,399.94","3,292.87","5,724.01","1,077.98","37,549.79"
03/28/2018 12:00,"11,810.52","1,330.61","2,520.54",760.19,"11,476.76","3,430.54","5,709.77","1,076.04","38,114.97"
03/28/2018 13:00,"11,962.00","1,318.65","2,501.20",753.45,"11,457.19","3,595.59","5,693.34","1,083.01","38,364.41"
03/28/2018 14:00,"11,981.82","1,315.37","2,494.85",732.50,"11,474.36","3,708.65","5,750.46","1,072.52","38,530.53"
03/28/2018 15:00,"11,990.98","1,309.41","2,494.82",722.10,"11,357.46","3,783.75","5,858.04","1,073.02","38,589.57"
03/28/2018 16:00,"11,985.48","1,296.34","2,497.86",720.47,"11,266.70","3,867.98","5,914.08","1,062.07","38,610.99"
03/28/2018 17:00,"11,893.29","1,307.30","2,493.93",730.81,"11,350.82","3,936.60","6,014.74","1,065.38","38,792.86"
03/28/2018 18:00,"11,659.01","1,292.65","2,486.21",723.81,"11,414.38","3,919.53","6,105.31","1,061.46","38,662.37"
03/28/2018 19:00,"11,357.13","1,304.83","2,474.06",724.26,"11,433.92","3,848.31","6,140.07","1,068.76","38,351.32"
03/28/2018 20:00,"11,400.60","1,320.06","2,474.44",733.75,"11,475.97","3,805.89","6,199.49","1,064.54","38,474.75"
03/28/2018 21:00,"11,382.74","1,346.85","2,527.19",758.41,"11,705.15","3,862.49","6,331.94","1,095.07","39,009.85"
03/28/2018 22:00,"11,039.40","1,291.81","2,518.47",738.79,"11,324.85","3,765.66","6,078.43","1,075.41","37,832.81"
03/28/2018 23:00,"10,409.80","1,203.15","2,458.37",697.13,"10,477.45","3,505.18","5,578.72","1,014.44","35,344.24"
03/28/2018 24:00,"9,698.97","1,106.81","2,394.13",656.12,"9,566.58","3,189.61","4,955.41",950.94,"32,518.57"
03/29/2018 01:00,"9,058.66","1,063.05","2,348.07",622.99,"8,948.01","2,894.29","4,522.99",965.08,"30,423.13"
03/29/2018 02:00,"8,762.58",959.61,"2,337.52",611.39,"8,589.37","2,712.30","4,318.49",950.77,"29,242.04"
03/29/2018 03:00,"8,474.24",976.33,"2,333.16",605.11,"8,349.29","2,604.92","4,147.18",911.71,"28,401.92"
03/29/2018 04:00,"8,269.51",971.84,"2,327.25",606.94,"8,342.01","2,514.89","4,092.30",893.45,"28,018.20"
03/29/2018 05:00,"8,308.38","1,005.51","2,341.82",616.64,"8,522.63","2,469.83","4,151.37",905.95,"28,322.13"
03/29/2018 06:00,"8,709.66","1,063.69","2,378.99",649.14,"9,313.26","2,518.61","4,447.69",949.49,"30,030.53"
03/29/2018 07:00,"9,470.93","1,192.39","2,450.07",716.06,"10,643.90","2,799.83","5,084.96","1,037.50","33,395.62"
03/29/2018 08:00,"9,863.07","1,264.77","2,532.51",747.97,"11,347.22","2,914.54","5,429.68","1,082.00","35,181.76"
03/29/2018 09:00,"9,914.01","1,258.96","2,505.22",740.68,"11,266.20","2,878.01","5,427.30","1,106.67","35,097.05"
03/29/2018 10:00,"10,156.46","1,291.89","2,519.58",741.03,"11,293.69","3,004.87","5,515.23","1,102.38","35,625.14"
03/29/2018 11:00,"10,538.21","1,301.54","2,518.49",742.87,"11,396.07","3,174.54","5,580.76","1,077.04","36,329.53"
03/29/2018 12:00,"10,851.58","1,291.86","2,524.46",739.33,"11,404.65","3,336.73","5,634.93","1,077.40","36,860.94"
03/29/2018 13:00,"11,130.09","1,346.13","2,495.66",718.91,"11,411.82","3,560.91","5,753.72","1,054.21","37,471.45"
03/29/2018 14:00,"11,621.76","1,381.76","2,495.36",725.79,"11,512.40","3,794.75","5,915.84","1,061.45","38,509.11"
03/29/2018 15:00,"12,098.74","1,381.86","2,503.82",719.35,"11,601.53","3,978.68","6,175.21","1,068.81","39,528.01"
03/29/2018 16:00,"12,503.73","1,414.50","2,508.82",712.27,"11,641.54","4,130.30","6,460.41","1,082.50","40,454.08"
03/29/2018 17:00,"12,787.54","1,386.89","2,520.91",712.62,"11,693.03","4,246.20","6,738.13","1,100.53","41,185.85"
03/29/2018 18:00,"12,706.55","1,376.23","2,475.20",705.18,"11,667.70","4,207.77","6,927.20","1,101.38","41,167.22"
03/29/2018 19:00,"12,308.85","1,394.70","2,481.01",698.89,"11,435.21","4,041.17","6,896.71","1,093.33","40,349.86"
03/29/2018 20:00,"11,857.09","1,373.85","2,464.33",702.62,"11,268.86","3,801.96","6,656.61","1,092.15","39,217.47"
03/29/2018 21:00,"11,827.23","1,381.61","2,504.96",730.10,"11,534.37","3,711.24","6,623.81","1,120.75","39,434.05"
03/29/2018 22:00,"11,374.25","1,331.58","2,486.12",712.41,"11,240.92","3,532.74","6,305.75","1,069.38","38,053.16"
03/29/2018 23:00,"10,846.27","1,248.88","2,460.02",685.49,"10,477.26","3,319.81","5,796.92","1,016.94","35,851.58"
03/29/2018 24:00,"10,154.84","1,146.64","2,421.54",647.72,"9,647.85","3,034.96","5,225.78",957.89,"33,237.22"
03/30/2018 01:00,"9,456.67","1,061.33","2,350.00",623.08,"8,847.14","2,763.49","4,735.47",970.31,"30,807.49"
03/30/2018 02:00,"8,988.53","1,007.51","2,321.37",611.25,"8,398.36","2,574.57","4,402.78",948.57,"29,252.94"
03/30/2018 03:00,"8,646.70",984.14,"2,303.79",609.93,"8,213.90","2,460.05","4,216.69",933.36,"28,368.56"
03/30/2018 04:00,"8,465.47",969.17,"2,310.84",613.77,"8,179.15","2,393.28","4,102.84",927.57,"27,962.10"
03/30/2018 05:00,"8,444.45",969.31,"2,310.64",623.98,"8,309.48","2,371.90","4,110.37",933.33,"28,073.45"
03/30/2018 06:00,"8,654.89","1,006.67","2,319.18",654.85,"8,911.84","2,405.25","4,296.10",968.77,"29,217.56"
03/30/2018 07:00,"8,997.29","1,092.33","2,344.60",700.94,"9,775.09","2,520.97","4,667.52","1,028.50","31,127.24"
03/30/2018 08:00,"9,180.92","1,141.43","2,374.79",725.74,"10,328.68","2,575.35","4,918.52","1,068.79","32,314.21"
03/30/2018 09:00,"9,466.65","1,162.61","2,373.38",736.60,"10,608.22","2,681.03","5,092.75","1,073.55","33,194.78"
03/30/2018 10:00,"9,874.93","1,202.77","2,389.88",736.15,"10,836.95","2,828.86","5,280.66","1,079.64","34,229.86"
03/30/2018 11:00,"10,217.64","1,218.33","2,396.04",729.87,"10,947.78","2,987.05","5,380.66","1,075.32","34,952.69"
03/30/2018 12:00,"10,537.99","1,217.14","2,401.83",718.38,"10,945.89","3,149.82","5,432.50","1,071.29","35,474.86"
03/30/2018 13:00,"10,785.05","1,220.60","2,402.02",703.32,"10,855.67","3,278.82","5,487.81","1,070.75","35,804.04"
03/30/2018 14:00,"11,101.55","1,215.41","2,420.72",695.92,"10,843.86","3,417.59","5,577.30","1,076.81","36,349.15"
03/30/2018 15:00,"11,425.93","1,234.39","2,436.43",690.67,"10,840.50","3,560.01","5,674.98","1,079.43","36,942.34"
03/30/2018 16:00,"11,726.40","1,245.44","2,464.50",687.68,"10,913.92","3,664.14","5,841.07","1,089.22","37,632.37"
03/30/2018 17:00,"11,956.15","1,272.83","2,473.86",690.21,"11,034.04","3,731.49","6,042.87","1,101.10","38,302.54"
03/30/2018 18:00,"11,992.66","1,270.96","2,480.49",689.95,"11,154.84","3,693.47","6,176.29","1,107.39","38,566.04"
03/30/2018 19:00,"11,628.78","1,248.84","2,484.68",683.27,"11,033.05","3,585.09","6,130.89","1,110.29","37,904.89"
03/30/2018 20:00,"11,213.10","1,221.77","2,466.90",681.13,"10,761.40","3,433.14","5,965.85","1,099.20","36,842.49"
03/30/2018 21:00,"11,135.02","1,267.84","2,486.77",706.56,"11,032.68","3,435.88","5,995.75","1,111.28","37,171.78"
03/30/2018 22:00,"10,734.45","1,214.66","2,487.14",693.25,"10,760.74","3,333.62","5,783.54","1,096.62","36,104.03"
03/30/2018 23:00,"10,208.78","1,158.93","2,453.98",667.28,"10,184.84","3,189.22","5,439.07","1,057.40","34,359.50"
03/30/2018 24:00,"9,601.78","1,083.16","2,406.64",635.13,"9,465.86","2,994.02","4,994.81","1,009.78","32,191.18"
03/31/2018 01:00,"9,061.71","1,010.92","2,382.88",604.95,"8,854.56","2,781.94","4,596.68",946.89,"30,240.53"
03/31/2018 02:00,"8,668.96",981.25,"2,359.34",592.36,"8,399.22","2,611.05","4,318.84",916.33,"28,847.35"
03/31/2018 03:00,"8,411.02",958.47,"2,340.40",585.20,"8,135.95","2,496.93","4,165.75",901.74,"27,995.46"
03/31/2018 04:00,"8,287.60",940.02,"2,335.37",584.21,"7,985.65","2,426.97","4,076.40",893.68,"27,529.91"
03/31/2018 05:00,"8,244.48",950.53,"2,336.18",594.24,"8,067.97","2,391.41","4,054.84",896.09,"27,535.74"
03/31/2018 06:00,"8,356.60",958.89,"2,337.90",603.45,"8,296.74","2,404.59","4,128.61",910.78,"27,997.56"
03/31/2018 07:00,"8,577.18","1,007.65","2,355.78",625.44,"8,726.47","2,467.62","4,322.70",935.67,"29,018.52"
03/31/2018 08:00,"8,734.40","1,048.34","2,368.54",646.69,"9,128.56","2,507.08","4,552.47",955.27,"29,941.36"
03/31/2018 09:00,"9,152.26","1,095.61","2,373.60",667.91,"9,714.24","2,646.56","4,860.35",991.60,"31,502.13"
03/31/2018 10:00,"9,654.15","1,145.79","2,413.14",682.07,"10,213.37","2,872.19","5,173.50","1,025.35","33,179.57"
03/31/2018 11:00,"10,066.18","1,167.67","2,452.24",685.55,"10,470.26","3,083.93","5,335.50","1,048.18","34,309.51"
03/31/2018 12:00,"10,371.36","1,154.08","2,469.94",677.41,"10,626.38","3,265.50","5,439.82","1,056.45","35,060.94"
03/31/2018 13:00,"10,672.47","1,186.94","2,493.43",673.05,"10,717.64","3,451.96","5,567.57","1,065.46","35,828.49"
03/31/2018 14:00,"11,002.96","1,208.12","2,524.23",678.13,"10,780.64","3,617.92","5,738.13","1,086.48","36,636.60"
03/31/2018 15:00,"11,352.93","1,225.34","2,560.87",689.19,"10,929.20","3,775.31","5,945.76","1,110.00","37,588.60"
03/31/2018 16:00,"11,686.69","1,267.07","2,585.42",700.42,"11,130.34","3,905.85","6,190.41","1,141.95","38,608.15"
03/31/2018 17:00,"11,891.24","1,280.97","2,610.84",711.73,"11,327.55","3,960.78","6,419.39","1,172.79","39,375.30"
03/31/2018 18:00,"11,848.96","1,300.14","2,626.91",723.10,"11,433.54","3,921.49","6,580.03","1,194.67","39,628.84"
03/31/2018 19:00,"11,481.91","1,282.20","2,593.33",721.86,"11,375.70","3,768.77","6,558.60","1,187.21","38,969.58"
03/31/2018 20:00,"11,070.73","1,249.86","2,550.83",716.54,"11,289.77","3,562.05","6,392.62","1,153.30","37,985.68"
03/31/2018 21:00,"11,126.14","1,295.15","2,549.90",734.27,"11,553.24","3,537.98","6,432.52","1,158.93","38,388.14"
03/31/2018 22:00,"10,832.58","1,251.47","2,538.67",724.17,"11,298.49","3,428.26","6,173.26","1,133.28","37,380.17"
03/31/2018 23:00,"10,380.37","1,193.15","2,493.04",689.92,"10,739.65","3,262.60","5,771.97","1,081.39","35,612.08"
03/31/2018 24:00,"9,845.32","1,108.75","2,436.63",650.07,"9,962.10","3,069.94","5,344.71","1,020.44","33,437.96"
04/01/2018 01:00,"9,309.00","1,029.79","2,360.68",612.70,"9,162.58","2,864.17","4,886.07",948.70,"31,173.69"
04/01/2018 02:00,"8,859.45",969.33,"2,315.11",586.61,"8,599.53","2,698.59","4,547.96",919.31,"29,495.89"
04/01/2018 03:00,"8,568.92",948.52,"2,292.02",571.65,"8,202.03","2,577.33","4,301.60",893.33,"28,355.42"
04/01/2018 04:00,"8,402.21",930.47,"2,274.60",561.12,"7,925.30","2,494.29","4,134.21",871.63,"27,593.84"
04/01/2018 05:00,"8,298.39",925.50,"2,263.24",560.11,"7,850.25","2,438.81","4,071.35",853.82,"27,261.47"
04/01/2018 06:00,"8,318.18",934.08,"2,253.22",561.51,"7,925.37","2,425.97","4,093.86",860.11,"27,372.29"
04/01/2018 07:00,"8,473.00",964.06,"2,264.87",577.64,"8,227.66","2,466.58","4,222.13",880.77,"28,076.73"
04/01/2018 08:00,"8,563.02","1,002.40","2,268.79",599.60,"8,593.11","2,484.46","4,387.89",909.58,"28,808.85"
04/01/2018 09:00,"8,938.06","1,064.92","2,269.46",637.26,"9,148.30","2,637.80","4,671.83",974.17,"30,341.82"
04/01/2018 10:00,"9,539.68","1,109.75","2,309.39",666.02,"9,798.66","2,895.44","5,036.63","1,006.38","32,361.94"
04/01/2018 11:00,"10,078.27","1,145.21","2,354.50",672.98,"10,163.93","3,144.41","5,302.01","1,000.76","33,862.08"
04/01/2018 12:00,"10,508.42","1,174.92","2,370.81",673.78,"10,336.81","3,372.60","5,499.49","1,012.67","34,949.50"
04/01/2018 13:00,"10,825.20","1,202.88","2,398.63",673.34,"10,494.23","3,576.67","5,654.73","1,026.12","35,851.80"
04/01/2018 14:00,"11,287.02","1,222.88","2,421.22",661.38,"10,486.33","3,766.52","5,823.23","1,029.51","36,698.10"
04/01/2018 15:00,"11,642.04","1,252.44","2,441.75",656.16,"10,428.57","3,897.51","6,055.61","1,037.86","37,411.93"
04/01/2018 16:00,"11,907.24","1,272.68","2,459.80",659.90,"10,349.49","3,992.03","6,303.16","1,052.49","37,996.80"
04/01/2018 17:00,"12,187.65","1,294.89","2,467.19",677.02,"10,251.88","4,038.53","6,449.28","1,069.94","38,436.37"
04/01/2018 18:00,"12,182.00","1,327.90","2,479.69",693.77,"10,185.40","4,002.23","6,552.34","1,078.50","38,501.83"
04/01/2018 19:00,"11,835.55","1,319.78","2,468.52",708.75,"10,261.58","3,903.51","6,587.48","1,075.79","38,160.97"
04/01/2018 20:00,"11,706.07","1,314.46","2,441.57",745.07,"10,543.35","3,771.93","6,590.87","1,079.73","38,193.03"
04/01/2018 21:00,"11,879.23","1,357.35","2,456.40",773.76,"10,933.15","3,826.94","6,747.34","1,107.18","39,081.35"
04/01/2018 22:00,"11,603.47","1,327.08","2,438.60",763.10,"10,678.07","3,775.01","6,545.96","1,086.26","38,217.55"
04/01/2018 23:00,"10,996.30","1,237.90","2,378.02",728.62,"9,963.77","3,574.92","6,030.13","1,029.39","35,939.06"
04/01/2018 24:00,"10,224.43","1,123.84","2,308.82",692.29,"9,136.99","3,298.78","5,401.34",962.13,"33,148.62"
04/02/2018 01:00,"9,572.06","1,032.43","2,282.71",676.82,"8,578.58","3,051.24","4,914.01",932.43,"31,040.28"
04/02/2018 02:00,"9,248.11",982.09,"2,276.61",673.54,"8,269.67","2,892.19","4,622.48",912.47,"29,877.16"
04/02/2018 03:00,"9,043.74",959.23,"2,258.43",673.62,"8,174.06","2,782.86","4,438.21",900.82,"29,230.98"
04/02/2018 04:00,"9,002.85",956.62,"2,266.29",678.77,"8,225.52","2,737.10","4,356.57",902.48,"29,126.21"
04/02/2018 05:00,"9,225.55",980.93,"2,291.79",697.04,"8,549.52","2,746.97","4,407.15",920.94,"29,819.89"
04/02/2018 06:00,"9,754.32","1,059.44","2,341.81",740.58,"9,444.39","2,854.35","4,713.74",967.21,"31,875.85"
