Subject,eda,bvp,temp,x,y,z,emotion
11,0.52,-9.19,34.93,48,22,38,0
11,0.52,-8.52,34.93,48,21,37,0
11,0.52,12.88,34.91,48,21,37,0
11,0.52,-0.12,34.91,48,22,38,0
11,0.52,-19.06,34.91,48,21,38,0
11,0.52,15.54,34.91,48,22,38,0
11,0.52,4.86,34.93,48,21,37,0
11,0.52,-14.58,34.93,48,21,38,0
11,0.52,6.19,34.93,48,22,38,0
11,0.52,3.06,34.93,48,21,38,0
11,0.52,-11.95,34.93,48,22,38,0
11,0.52,0.25,34.93,47,22,37,0
11,0.52,6.84,34.93,48,22,37,0
11,0.52,-4.66,34.93,47,22,38,0
11,0.52,-14.34,34.93,47,22,38,0
11,0.52,15.16,34.93,47,22,38,0
11,0.52,4.38,34.93,48,22,38,0
11,0.52,-19.56,34.93,48,21,38,0
11,0.52,7.19,34.95,48,21,38,0
11,0.52,4.32,34.95,48,22,37,0
11,0.52,-10.45,34.95,48,21,38,0
11,0.52,-5.61,34.95,48,21,37,0
11,0.52,9.08,34.95,48,22,37,0
11,0.52,-0.55,34.95,48,22,37,0
11,0.52,-18.04,34.95,48,22,38,0
11,0.52,13.95,34.95,48,22,38,0
11,0.52,6.28,34.97,48,21,37,0
11,0.51,-12.6,34.97,48,21,38,0
11,0.52,2.06,34.97,48,21,38,0
11,0.52,4.89,34.97,48,22,38,0
11,0.51,-8.66,34.95,48,22,38,0
11,0.51,-12.54,34.95,48,22,37,0
11,0.51,14.79,34.95,48,22,38,0
11,0.51,2.76,34.95,48,22,37,0
11,0,-0.03,35.79,60,22,6,0
11,0.1,5.06,35.79,61,22,8,0
11,0.15,17.91,35.79,65,15,-4,0
11,0.15,79.34,35.79,64,13,-8,0
11,0.15,228.25,35.79,59,11,-10,0
11,0.15,-486.5,35.79,67,10,-20,0
11,0.15,-5.9,35.79,61,11,-12,0
11,0.15,156.15,35.79,63,13,-7,0
11,0.15,46.78,35.79,62,12,-6,0
11,0.15,4.05,35.79,61,3,-22,0
11,0.15,0.11,35.79,75,-9,-13,0
11,0.15,0.58,35.79,63,-1,14,0
11,0.18,2.4,35.79,66,12,23,0
11,0.18,10.1,35.79,65,2,26,0
11,0.16,17.57,35.79,67,20,31,0
11,0.16,-11.84,35.79,28,-6,38,0
11,0.16,-9.19,35.79,42,12,41,0
11,0.16,-52.75,35.79,46,20,47,0
11,0.16,66.74,35.79,44,18,54,0
11,0.15,68.5,35.79,24,21,48,0
11,0.15,-305.83,35.79,8,23,60,0
11,0.15,402.47,35.79,20,16,58,0
11,0.15,46.32,35.79,-116,20,54,0
11,0.15,-205.04,35.79,14,6,55,0
11,0.15,-189.3,35.79,80,17,19,0
11,0.14,-151.47,35.79,80,14,-12,0
11,0.15,127.11,35.79,58,21,-25,0
11,0.18,171.74,35.79,49,29,-15,0
11,0.17,-128.99,35.79,51,33,-24,0
11,0.16,-16.21,35.79,30,41,-24,0
11,0.16,337.05,35.79,52,21,-10,0
11,0.16,-300.47,35.79,67,2,8,0
11,0.15,-39.53,35.77,65,0,11,0
11,0.15,-390.69,35.77,64,-1,11,0
11,0.14,-124.63,35.77,67,-1,13,0
11,0.14,61.74,35.77,62,-1,18,0
11,0.15,153.82,35.77,59,-6,37,0
11,0.14,343.94,35.77,6,-9,55,0
11,0.14,89.18,35.77,-5,-34,59,0
11,0.14,-22.36,35.77,38,-14,60,0
11,0.14,-122.74,35.75,57,15,32,0
11,0.15,-50.31,35.75,39,30,21,0
11,0.15,338.96,35.75,35,30,34,0
11,0.17,183.02,35.75,22,49,-38,0
11,0.16,-403.91,35.75,51,2,-23,0
11,0.15,-481.19,35.75,65,7,1,0
11,0.16,-259.99,35.75,62,11,-20,0
11,0.15,414.8,35.75,64,11,-20,0
11,0.15,43.37,35.73,60,14,-14,0
11,0.16,292,35.73,62,13,-17,0
11,0.16,194.74,35.73,62,14,-20,0
11,0.17,-84.6,35.73,61,15,-18,0
11,0.17,-165.33,35.71,61,15,-18,0
11,0.16,-180.84,35.71,61,14,-18,0
11,0.17,-148.41,35.71,61,14,-18,0
11,0.17,-377.46,35.71,62,14,-18,0
11,0,-0.03,32.41,63,-11,23,0
11,0,5.06,32.41,69,-16,16,0
11,0.02,17.91,32.41,49,-16,21,0
11,0.02,79.34,32.41,48,-30,25,0
11,0.02,228.25,32.41,50,-32,27,0
11,0.02,-486.5,32.41,67,-32,26,0
11,0.02,-5.9,32.41,61,-34,14,0
11,0.02,156.15,32.41,41,-43,21,0
11,0.02,46.78,32.41,44,-48,30,0
11,0.02,4.05,32.41,54,-29,26,0
11,0.02,0.13,32.41,46,-40,18,0
11,0.02,0.72,32.41,38,-40,17,0
11,0.02,3.1,32.43,55,-43,22,0
11,0.02,12.69,32.43,50,-34,20,0
11,0.02,18.52,32.43,68,-32,21,0
11,0.02,-17.75,32.43,55,-23,13,0
11,0.02,4.14,32.43,51,-13,18,0
11,0.02,15.39,32.43,68,-21,12,0
11,0.02,-87.82,32.43,50,-20,21,0
11,0.02,-61.83,32.43,66,-22,24,0
11,0.02,-37.33,32.43,63,-23,14,0
11,0.02,-235.34,32.43,51,-27,17,0
11,0.02,229.84,32.43,55,-39,28,0
11,0.02,-24.24,32.43,52,-26,26,0
11,0.02,91.05,32.39,65,-41,16,0
11,0.02,-64.31,32.39,49,-30,11,0
11,0.02,-65.13,32.39,53,-45,17,0
11,0.02,155.25,32.39,45,-35,25,0
11,0.02,-62.54,32.41,60,-43,20,0
11,0.02,259.75,32.41,43,-41,16,0
11,0.02,-381.56,32.41,38,-44,20,0
11,0.02,-167.1,32.41,43,-44,23,0
11,0.02,-38.76,32.39,55,-33,21,0
11,0.02,191.19,32.39,47,-39,15,0
11,0.02,54.12,32.39,39,-41,18,0
11,0.02,-34.6,32.39,54,-46,21,0
11,0.02,6.85,32.39,48,-35,23,0
11,0.02,-2.75,32.39,70,-54,21,0
11,0.02,-28.45,32.39,42,-35,16,0
11,0.01,-17.22,32.39,35,-43,22,0
11,0.02,-1.74,32.37,34,-60,7,0
11,0.02,-31.72,32.37,42,-62,12,0
11,0.02,184.25,32.37,34,-68,4,0
11,0.01,17.88,32.37,24,-53,11,0
11,0.02,128.33,32.37,49,-48,29,0
11,0.01,-69.85,32.37,32,-26,36,0
11,0.01,-73.22,32.37,46,-44,40,0
11,0.02,-246.32,32.37,26,-37,29,0
11,0.01,-97.89,32.39,27,-59,20,0
11,0.01,140.72,32.39,36,-61,16,0
11,0.01,87.53,32.39,35,-59,9,0
11,0.02,329.19,32.39,27,-64,-5,0
11,0.04,9.12,32.37,28,-53,-5,0
11,0.04,48,32.37,27,-63,-1,0
11,0.02,10.28,32.37,25,-55,7,0
11,0.04,183.34,32.37,21,-63,-5,0
11,0,-0.03,33.16,48,-39,-10,1
11,0.05,5.06,33.16,44,-47,-10,1
11,0.1,17.91,33.16,20,-50,2,1
11,0.12,79.34,33.16,44,-58,7,1
11,0.09,228.25,33.16,40,-64,-26,1
11,0.09,-486.5,33.16,22,-60,-14,1
11,0.1,-5.9,33.16,23,-65,7,1
11,0.09,156.15,33.16,37,-55,15,1
11,0.09,46.78,33.15,49,-31,19,1
11,0.09,4.05,33.15,67,-9,13,1
11,0.1,0.12,33.15,69,-13,2,1
11,0.09,0.7,33.15,67,-9,4,1
11,0.1,2.99,33.18,65,-8,10,1
11,0.1,11.83,33.18,66,-11,9,1
11,0.11,17.72,33.18,65,-11,12,1
11,0.12,-28.99,33.18,62,-7,11,1
11,0.11,-33.43,33.18,66,-11,12,1
11,0.12,35.37,33.18,48,-28,19,1
11,0.11,17.38,33.18,29,-70,18,1
11,0.08,3.56,33.18,31,-61,15,1
11,0.07,-0.14,33.18,33,-61,5,1
11,0.07,-7.03,33.18,23,-57,3,1
11,0.08,-6.61,33.18,16,-67,13,1
11,0.09,-9.19,33.18,28,-56,21,1
11,0.03,-19.24,33.21,39,-87,15,1
11,0.02,-50.2,33.21,14,-57,9,1
11,0.04,57.47,33.21,12,-65,6,1
11,0.06,58.53,33.21,20,-57,7,1
11,0.09,20.31,33.18,28,-67,6,1
11,0.08,-16.6,33.18,9,-60,-4,1
11,0.09,5.37,33.18,10,-66,-9,1
11,0.11,22.77,33.18,-11,-63,-10,1
11,0.11,6.38,33.21,23,-63,11,1
11,0.11,-21.29,33.21,25,-62,2,1
11,0.08,13.76,33.21,21,-64,0,1
11,0.08,-57.75,33.21,21,-54,16,1
11,0.11,33.89,33.21,30,-61,22,1
11,0.03,46.98,33.21,31,-64,11,1
11,0.02,0.85,33.21,19,-59,5,1
11,0.07,14.8,33.21,14,-63,10,1
11,0.09,5.39,33.18,55,-52,22,1
11,0.06,-0.2,33.18,84,-35,14,1
11,0.11,-4.93,33.18,38,-16,17,1
11,0.09,-19.75,33.18,58,6,37,1
11,0.06,4.42,33.18,46,7,28,1
11,0.02,42.33,33.18,55,11,36,1
11,0.02,-3.22,33.18,61,6,28,1
11,0.02,-28.87,33.18,59,4,32,1
11,0.02,-13.67,33.21,50,-8,34,1
11,0.02,8.56,33.21,56,3,44,1
11,0.02,1.34,33.21,47,-19,44,1
11,0.01,-9.5,33.21,34,-23,39,1
11,0.02,58.49,33.25,43,-34,51,1
11,0.02,108.29,33.25,37,-24,46,1
11,0.02,125.25,33.25,48,-47,46,1
11,0.02,-39.16,33.25,30,-30,37,1
11,0,-0.03,32.65,56,-22,25,1
11,0.06,5.06,32.65,57,-21,25,1
11,0.1,17.91,32.65,55,-20,28,1
11,0.11,79.34,32.65,56,-20,28,1
11,0.11,228.25,32.65,57,-17,27,1
11,0.11,-486.5,32.65,57,-18,26,1
11,0.11,-5.9,32.65,57,-17,25,1
11,0.11,156.15,32.65,55,-18,24,1
11,0.11,46.78,32.65,64,-6,2,1
11,0.11,4.05,32.65,62,-23,-7,1
11,0.09,0.3,32.65,49,-55,-16,1
11,0.09,1.3,32.65,45,-62,-30,1
11,0.09,5.94,32.65,38,-25,-17,1
11,0.09,19.73,32.65,34,-37,-25,1
11,0.09,-11.92,32.65,47,-42,-30,1
11,0.1,-47.65,32.65,49,-23,-25,1
11,0.09,-34.8,32.63,68,-2,-19,1
11,0.09,20.65,32.63,66,-25,-21,1
11,0.09,-35.79,32.63,61,-13,-19,1
11,0.09,-42.3,32.63,64,-17,-8,1
11,0.09,4.51,32.65,62,-28,1,1
11,0.09,84.69,32.65,61,-14,0,1
11,0.09,-30.28,32.65,56,-30,-7,1
11,0.09,0.41,32.65,59,-24,-4,1
11,0.09,-8.01,32.65,66,0,3,1
11,0.09,-19.41,32.65,68,-23,6,1
11,0.09,21.18,32.65,63,-6,2,1
11,0.09,-44.74,32.65,63,4,10,1
11,0.09,-4.6,32.65,77,-11,-5,1
11,0.09,53.73,32.65,61,-8,10,1
11,0.09,-32.62,32.65,79,-27,5,1
11,0.09,1.5,32.65,51,-13,9,1
11,0.09,11.77,32.63,89,-17,-5,1
11,0.09,-34.52,32.63,49,-16,5,1
11,0.09,27.1,32.63,63,-16,-1,1
11,0.09,-32.51,32.63,57,-15,0,1
11,0.09,30.33,32.63,62,3,-3,1
11,0.09,-11.41,32.63,70,-5,-13,1
11,0.09,-11.35,32.63,63,-2,-5,1
11,0.09,25.57,32.63,66,5,10,1
11,0.09,21.44,32.63,56,-4,24,1
11,0.09,13.52,32.63,68,-7,9,1
11,0.09,-9.26,32.63,66,-2,-4,1
11,0.09,-28.02,32.63,67,-4,-6,1
11,0.09,37.53,32.65,64,-4,-4,1
11,0.09,17.67,32.65,65,-4,-4,1
11,0.09,-47.71,32.65,65,-3,-4,1
11,0.09,2.26,32.65,68,-2,-5,1
11,0.09,5.68,32.63,66,-1,-6,1
11,0.09,1.22,32.63,63,-3,-4,1
11,0.09,10.6,32.63,66,-5,-5,1
11,0.09,-7.52,32.63,63,-3,-4,1
11,0.09,12.78,32.61,66,-5,4,1
11,0.09,5.51,32.61,65,-5,-6,1
11,0.09,-8.29,32.61,64,-3,-5,1
11,0.09,-1.33,32.61,65,-3,-5,1
11,0,-0.03,33.53,53,38,-8,1
11,0,5.06,33.53,51,38,-9,1
11,0.02,17.91,33.53,54,37,-14,1
11,0.02,79.34,33.53,43,37,-20,1
11,0.02,228.25,33.53,49,34,-19,1
11,0.02,-486.5,33.53,53,32,-25,1
11,0.02,-5.9,33.53,51,29,-30,1
11,0.02,156.15,33.53,52,31,-30,1
11,0.02,46.78,33.49,48,32,-27,1
11,0.02,4.05,33.49,50,33,-28,1
11,0.02,0.17,33.49,48,33,-26,1
11,0.02,0.86,33.49,48,35,-27,1
11,0.02,3.24,33.47,46,39,-23,1
11,0.02,12.75,33.47,41,40,-22,1
11,0.02,0.19,33.47,47,40,-22,1
11,0.02,-57.18,33.47,45,40,-22,1
11,0.02,28.51,33.43,45,41,-23,1
11,0.02,25.37,33.43,45,41,-22,1
11,0.02,-27.79,33.43,44,41,-22,1
11,0.02,19.56,33.43,45,41,-22,1
11,0.02,8.63,33.41,44,42,-21,1
11,0.02,-15.13,33.41,45,41,-21,1
11,0.02,14.96,33.41,45,41,-20,1
11,0.02,-5.41,33.41,45,42,-20,1
11,0.02,-0.4,33.34,45,42,-20,1
11,0.02,12.24,33.34,45,42,-20,1
11,0.02,-5.19,33.34,45,42,-21,1
11,0.02,1.33,33.34,44,42,-21,1
11,0.02,4.94,33.33,45,42,-20,1
11,0.02,-21.08,33.33,44,42,-20,1
11,0.02,12.94,33.33,44,42,-21,1
11,0.02,7.21,33.33,45,42,-21,1
11,0.02,-14.81,33.27,44,42,-20,1
11,0.02,13.75,33.27,44,42,-21,1
11,0.02,1.18,33.27,44,42,-21,1
11,0.02,-34.6,33.27,44,42,-21,1
11,0.02,17.46,33.25,44,43,-21,1
11,0.02,2.46,33.25,45,42,-20,1
11,0.02,-18.6,33.25,44,42,-21,1
11,0.02,-0.41,33.25,45,43,-20,1
11,0.02,-2.96,33.23,44,42,-20,1
11,0.02,-10.63,33.23,44,42,-20,1
11,0.02,9.36,33.23,45,43,-20,1
11,0.02,6.9,33.23,44,42,-20,1
11,0.02,-8.12,33.18,45,42,-20,1
11,0.01,4.98,33.18,44,42,-20,1
11,0.02,-3.07,33.18,44,43,-20,1
11,0.02,-14.07,33.18,45,42,-21,1
11,0.02,8.26,33.16,44,42,-21,1
11,0.01,-3.08,33.16,45,42,-20,1
11,0.01,-4.81,33.16,44,42,-20,1
11,0.02,3.91,33.16,45,42,-20,1
11,0.01,0.43,33.15,46,42,-20,1
11,0.02,0.49,33.15,45,42,-20,1
11,0.01,6.59,33.15,45,42,-20,1
11,0.01,-4.98,33.15,46,42,-20,1
11,0,-0.03,36.09,60,10,26,0
11,0.07,5.06,36.09,61,9,26,0
11,0.11,17.91,36.09,60,8,26,0
11,0.11,79.34,36.09,62,8,22,0
11,0.11,228.25,36.09,78,11,26,0
11,0.11,-486.5,36.09,28,30,26,0
11,0.11,-5.9,36.09,-17,50,33,0
11,0.11,156.15,36.09,-14,51,35,0
11,0.11,46.79,36.07,-16,50,35,0
11,0.11,4.65,36.07,-19,47,41,0
11,0.11,2.74,36.07,-12,49,34,0
11,0.11,11.45,36.07,-6,45,48,0
11,0.11,24.34,36.07,-19,39,47,0
11,0.11,-26.64,36.07,-25,35,36,0
11,0.11,-19.62,36.07,-22,5,64,0
11,0.11,-19.43,36.07,-35,-8,64,0
11,0.11,86.58,36.07,-36,-11,53,0
11,0.11,-18.75,36.07,-36,-17,52,0
11,0.12,-18.28,36.07,-32,-13,56,0
11,0.11,-34.83,36.07,-28,-11,55,0
11,0.12,16.67,36.07,-7,-7,63,0
11,0.12,26.97,36.07,42,3,41,0
11,0.11,227.86,36.07,50,7,42,0
11,0.11,50.3,36.07,45,8,45,0
11,0.11,-230.47,36.11,25,9,54,0
11,0.11,-83.17,36.11,45,8,45,0
11,0.11,39.98,36.11,60,8,39,0
11,0.11,144.39,36.11,54,14,32,0
11,0.11,136.23,36.13,54,14,40,0
11,0.11,-233.09,36.13,47,14,43,0
11,0.11,-255.04,36.13,26,11,53,0
11,0.11,156.84,36.13,50,13,39,0
11,0.11,176.73,36.13,61,14,23,0
11,0.11,86.3,36.13,57,10,31,0
11,0.11,30.7,36.13,49,2,49,0
11,0.11,-117.92,36.13,26,-4,59,0
11,0.11,-260,36.09,20,-6,61,0
11,0.11,-130.96,36.09,21,-8,61,0
11,0.11,199.7,36.09,20,-8,61,0
11,0.11,180.9,36.09,18,-10,62,0
11,0.11,-50.55,36.11,18,-9,61,0
11,0.11,29.17,36.11,15,-11,62,0
11,0.11,46.48,36.11,12,-11,63,0
11,0.11,-49.71,36.11,2,-13,62,0
11,0.11,-40.14,36.11,1,-18,64,0
11,0.11,55.95,36.11,5,-20,66,0
11,0.11,18.74,36.11,8,-18,62,0
11,0.11,-56.6,36.11,8,-17,62,0
11,0.11,36.16,36.09,6,-18,62,0
11,0.11,76.19,36.09,8,-17,62,0
11,0.11,162.06,36.09,18,-15,61,0
11,0.11,-13.33,36.09,22,-14,59,0
11,0.11,-37.96,36.09,23,-15,59,0
11,0.11,13.62,36.09,23,-14,58,0
11,0.11,-49.92,36.09,23,-15,59,0
11,0.11,-39.38,36.09,22,-15,59,0
11,0,-0.03,35.03,26,6,59,0
11,0.12,5.06,35.03,26,6,59,0
11,0.17,17.91,35.03,26,6,58,0
11,0.17,79.34,35.03,27,6,58,0
11,0.17,228.25,35.03,27,6,59,0
11,0.17,-486.49,35.03,26,6,59,0
11,0.17,-5.12,35.03,26,6,58,0
11,0.17,159.51,35.03,26,6,58,0
11,0.17,61.57,35.03,26,6,58,0
11,0.17,39.09,35.03,26,6,59,0
11,0.17,-27.41,35.03,30,7,59,0
11,0.17,11.5,35.03,22,19,56,0
11,0.17,67.92,35,4,21,53,0
11,0.17,147.97,35,-1,21,64,0
11,0.17,57.56,35,-8,18,60,0
11,0.17,24.57,35,-10,12,61,0
11,0.17,-0.55,35,-11,14,63,0
11,0.17,-50.78,35,-13,15,61,0
11,0.17,-172.88,35,-11,13,61,0
11,0.17,-296.77,35,-10,14,62,0
11,0.17,-22.87,34.97,-17,15,77,0
11,0.17,-2.96,34.97,-23,30,39,0
11,0.17,56.3,34.97,-35,34,39,0
11,0.17,34.09,34.97,-23,42,42,0
11,0.17,-24.4,34.93,-34,41,28,0
11,0.18,145.89,34.93,-26,49,38,0
11,0.18,-9.55,34.93,-7,46,33,0
11,0.18,-19.01,34.93,-12,63,21,0
11,0.18,4.72,34.89,-21,44,35,0
11,0.18,-120.27,34.89,21,55,30,0
11,0.14,15.64,34.89,12,53,27,0
11,0.14,-45.94,34.89,9,54,34,0
11,0.14,-275.49,34.81,10,56,32,0
11,0.15,-140.09,34.81,7,57,24,0
11,0.17,-17.54,34.81,8,59,25,0
11,0.17,-20.49,34.81,4,58,26,0
11,0.18,-18.56,34.79,5,57,28,0
11,0.18,112.79,34.79,-12,49,34,0
11,0.17,24.27,34.79,-15,50,40,0
11,0.17,134.86,34.79,-7,45,42,0
11,0.17,54.95,34.71,6,50,45,0
11,0.11,-84.34,34.71,11,49,39,0
11,0.09,82,34.71,-17,25,41,0
11,0.09,123.95,34.71,-6,20,64,0
11,0.09,300.62,34.65,-8,9,64,0
11,0.1,313.24,34.65,22,7,68,0
11,0.1,65.73,34.65,35,7,58,0
11,0.1,-132.68,34.65,37,-2,45,0
11,0.1,16.18,34.84,39,8,47,0
11,0.1,6.37,34.84,45,6,48,0
11,0.1,4.03,34.84,41,7,49,0
11,0.11,16.48,34.84,41,6,50,0
11,0.11,8.75,34.89,40,6,50,0
11,0.11,-54.98,34.89,41,6,50,0
11,0.11,-30.33,34.89,41,6,50,0
11,0.11,-23.64,34.89,51,12,57,0
11,0,-0.03,34.75,-25,-21,66,0
11,0.57,5.06,34.75,-12,-13,58,0
11,0.67,17.91,34.75,-15,-6,61,0
11,0.77,79.34,34.75,-22,-5,66,0
11,0.54,228.25,34.75,-20,-21,58,0
11,0.53,-486.46,34.75,-8,-10,57,0
11,0.53,-4.9,34.75,-12,-26,66,0
11,0.53,160.53,34.75,-8,-26,65,0
11,0.53,65.07,34.73,22,-11,68,0
11,0.53,34.56,34.73,19,4,71,0
11,0.53,-26.89,34.73,17,26,51,0
11,0.53,13.34,34.73,28,23,52,0
11,0.52,73.53,34.73,9,40,44,0
11,0.53,150.62,34.73,3,60,27,0
11,0.52,81.93,34.73,10,55,16,0
11,0.54,28.93,34.73,7,62,14,0
11,0.53,-62.5,34.73,-2,47,49,0
11,0.52,-336.28,34.73,3,17,69,0
11,0.52,-638.38,34.73,-20,-1,62,0
11,0.52,19.53,34.73,-23,-5,61,0
11,0.52,507.07,34.59,-22,-5,64,0
11,0.52,91.34,34.59,-14,-1,59,0
11,0.52,150.84,34.59,-18,-1,61,0
11,0.52,-4.86,34.59,-20,1,66,0
11,0.52,-38.39,34.66,-15,-6,62,0
11,0.52,26.05,34.66,-15,1,64,0
11,0.53,-20.56,34.66,-16,1,61,0
11,0.52,-38.03,34.66,-14,-2,70,0
11,0.52,22.8,34.68,2,1,59,0
11,0.52,-5.56,34.68,8,10,61,0
11,0.52,-33.87,34.68,23,21,63,0
11,0.52,8.74,34.68,32,11,50,0
11,0.52,-20.36,34.71,45,23,43,0
11,0.52,-60.55,34.71,50,16,43,0
11,0.52,8.47,34.71,45,6,38,0
11,0.51,-28.77,34.71,45,10,30,0
11,0.51,32,34.71,55,17,29,0
11,0.52,80.13,34.71,51,-2,36,0
11,0.51,-55.27,34.71,50,4,42,0
11,0.51,-159.16,34.71,52,12,39,0
11,0.51,-75.12,34.71,54,8,38,0
11,0.51,41.77,34.71,55,18,16,0
11,0.51,-74.89,34.71,62,16,11,0
11,0.51,137.73,34.71,65,-1,15,0
11,0.51,7.69,34.71,65,7,1,0
11,0.51,-86.49,34.71,47,48,5,0
11,0.51,51.76,34.71,40,28,36,0
11,0.51,-16.82,34.71,66,33,-5,0
11,0.52,-11.15,34.71,63,12,-3,0
11,0.51,-20.69,34.71,65,-4,-11,0
11,0.51,30.2,34.71,70,-6,-9,0
11,0.51,-138.13,34.71,65,-21,2,0
11,0.51,35.41,34.68,56,-32,-1,0
11,0.51,28.8,34.68,59,-32,-2,0
11,0.51,-46.16,34.68,58,-32,-2,0
11,0.51,81.76,34.68,59,-31,-3,0
11,0,-0.03,33.57,-2,-48,43,0
11,0.03,5.06,33.57,0,-48,45,0
11,0.06,17.91,33.57,-1,-48,45,0
11,0.06,79.34,33.57,-4,-45,47,0
11,0.06,228.25,33.57,-5,-43,45,0
11,0.06,-486.49,33.57,-6,-40,51,0
11,0.06,-6.3,33.57,12,-35,59,0
11,0.06,154.91,33.57,31,6,65,0
11,0.06,33,33.65,4,12,62,0
11,0.06,-47.92,33.65,-6,8,64,0
11,0.06,59.04,33.65,-8,30,54,0
11,0.06,68.48,33.65,5,21,52,0
11,0.07,-48.51,33.71,24,26,66,0
11,0.07,-25.87,33.71,23,26,37,0
11,0.07,-48.42,33.71,14,32,47,0
11,0.07,6.53,33.71,26,39,40,0
11,0.07,82.16,33.73,30,33,49,0
11,0.07,-3.1,33.73,28,34,43,0
11,0.07,-2.82,33.73,16,22,50,0
11,0.07,-13.68,33.73,21,14,63,0
11,0.07,-11.56,33.71,22,14,57,0
11,0.07,-6.37,33.71,24,14,59,0
11,0.07,-3.89,33.71,26,17,55,0
11,0.07,12.86,33.71,27,19,55,0
11,0.07,1.02,33.71,28,19,55,0
11,0.07,-3.45,33.71,28,19,54,0
11,0.07,-6.37,33.71,27,20,54,0
11,0.07,-0.42,33.71,29,20,53,0
11,0.07,0.42,33.68,30,20,53,0
11,0.07,-2.94,33.68,30,21,53,0
11,0.07,0.57,33.68,41,35,29,0
11,0.07,0.81,33.68,38,52,-5,0
11,0.07,-10.37,33.66,30,55,7,0
11,0.06,-7.55,33.66,29,55,15,0
11,0.06,-28.24,33.66,27,56,13,0
11,0.06,-63.95,33.66,27,56,13,0
11,0.06,67.71,33.66,27,56,13,0
11,0.06,23.2,33.66,27,56,12,0
11,0.07,2.79,33.66,27,55,17,0
11,0.06,6.29,33.66,19,56,15,0
11,0.07,4.47,33.63,37,52,26,0
11,0.07,-5.13,33.63,37,47,28,0
11,0.07,1.48,33.63,36,46,30,0
11,0.07,6.95,33.63,33,47,26,0
11,0.07,-6.64,33.63,33,47,26,0
11,0.07,-0.09,33.63,33,47,27,0
11,0.07,-0.73,33.63,34,47,28,0
11,0.07,-7.93,33.63,33,47,27,0
11,0.07,4.07,33.59,34,47,25,0
11,0.07,0.71,33.59,41,49,-1,0
11,0.07,-3.87,33.59,48,45,-9,0
11,0.06,4.24,33.59,42,46,-16,0
11,0.06,-0.91,33.61,42,47,-14,0
11,0.06,0.29,33.61,42,46,-11,0
11,0.06,-0.81,33.61,43,44,8,0
11,0.06,-2.95,33.61,45,27,45,0
11,0,-0.03,36.29,-53,16,33,0
11,0.24,5.06,36.29,-53,17,35,0
11,0.33,17.91,36.29,-55,13,34,0
11,0.33,79.34,36.29,-67,13,13,0
11,0.32,228.25,36.29,-68,16,3,0
11,0.32,-486.46,36.29,-62,23,-5,0
11,0.31,-4.85,36.29,-57,33,4,0
11,0.31,160.72,36.29,-52,37,8,0
11,0.31,65.54,36.11,-47,43,17,0
11,0.31,35.66,36.11,-40,39,23,0
11,0.31,-35.78,36.11,-46,38,34,0
11,0.31,-2.74,36.11,-46,33,31,0
11,0.31,44.35,36.15,-62,29,-3,0
11,0.31,-88.1,36.15,-69,22,25,0
11,0.31,68.45,36.15,-46,17,16,0
11,0.31,53.65,36.15,-61,-9,25,0
11,0.31,-90.09,36.15,-73,11,21,0
11,0.31,18.23,36.15,-68,1,16,0
11,0.31,-4.22,36.15,-65,4,11,0
11,0.31,-4.31,36.15,-66,4,10,0
11,0.31,166.12,36.21,-68,8,9,0
11,0.31,-6.37,36.21,-65,5,7,0
11,0.31,-91.45,36.21,-65,4,9,0
11,0.31,20.51,36.21,-66,4,9,0
11,0.3,-20.38,36.16,-66,5,9,0
11,0.31,-19.83,36.16,-66,3,10,0
11,0.31,22.9,36.16,-66,4,9,0
11,0.3,-14.21,36.16,-91,0,-16,0
11,0.3,7.6,36.16,-30,39,-16,0
11,0.3,23.61,36.16,-11,60,-2,0
11,0.3,-35.65,36.16,-5,62,-3,0
11,0.3,10.7,36.16,-9,61,-7,0
11,0.3,32.51,36.16,-23,55,21,0
11,0.3,-85.52,36.16,-8,46,40,0
11,0.3,72.14,36.16,8,31,43,0
11,0.3,7.02,36.16,-29,50,68,0
11,0.3,-44.81,36.18,-12,33,59,0
11,0.3,31.28,36.18,-18,30,56,0
11,0.3,32.98,36.18,-23,31,50,0
11,0.3,75.73,36.18,-25,30,51,0
11,0.3,-13.33,36.16,-24,30,52,0
11,0.3,-72.34,36.16,-23,30,52,0
11,0.3,41.97,36.16,-23,31,52,0
11,0.3,-97.92,36.16,-24,30,52,0
11,0.3,6.85,36.16,-22,30,53,0
11,0.3,100.6,36.16,-23,29,52,0
11,0.3,23.77,36.16,-23,29,53,0
11,0.3,-34.38,36.16,-23,29,53,0
11,0.31,14.63,36.18,-23,29,53,0
11,0.3,22.01,36.18,-28,31,51,0
11,0.3,-18.24,36.18,-23,52,43,0
11,0.3,-4.2,36.18,13,51,1,0
11,0.31,40.1,36.16,19,53,-22,0
11,0.31,8.09,36.16,28,52,-31,0
11,0.31,-43.18,36.16,34,53,-12,0
11,0.31,65.95,36.16,28,53,-19,0
11,0,-0.03,34.31,13,2,63,0
11,0.83,5.06,34.31,10,2,62,0
11,1.13,17.91,34.31,12,0,62,0
11,0.9,79.34,34.31,12,0,63,0
11,0.89,228.25,34.31,11,-2,63,0
11,0.89,-486.44,34.31,12,-1,63,0
11,0.9,-4.86,34.31,13,0,63,0
11,0.89,160.83,34.31,13,0,63,0
